Employee ID,StartDate,StartYear,ExitDate,Title,BusinessUnit,DepartmentType,Division,EmployeeStatus,IsTerminated,TerminationType,TerminationReason,Regrettable,EmployeeType,EmployeeClassificationType,PayZone,Age,AgeBand,TenureYears,TenureBand,State,Performance Score,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,PhotoFile
3554,3/31/2019,2019,,Area Sales Manager,MSC,Sales,People Services,Active,0,,,,Part-Time,Temporary,Zone C,36,35-44,4.42,4+ yrs,IN,Fully Meets,3,3,3,4,Project Management,Internal,Incomplete,4,854.88,face_05.jpg
3555,1/6/2023,2023,,Area Sales Manager,EW,Sales,General - Eng,Active,0,,,,Full-Time,Temporary,Zone C,44,35-44,0.65,<1 yr,IN,Fully Meets,2,1,1,1,Leadership Development,External,Passed,4,1055.02,face_06.jpg
3556,7/18/2019,2019,,Area Sales Manager,CCDR,Sales,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone B,24,<25,4.12,4+ yrs,CA,PIP,1,2,2,2,Customer Service,Internal,Passed,1,541.8,face_07.jpg
3557,2/13/2019,2019,,Area Sales Manager,BPC,Sales,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,42,35-44,4.55,4+ yrs,MA,Fully Meets,2,2,2,3,Project Management,External,Incomplete,1,909.84,face_08.jpg
3558,12/30/2018,2018,,Production Technician I,MSC,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone A,41,35-44,4.67,4+ yrs,MA,Fully Meets,3,2,3,3,Technical Skills,Internal,Passed,1,930.81,face_09.jpg
3559,11/6/2019,2019,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,33,25-34,3.82,3-4 yrs,MA,Fully Meets,2,3,3,3,Project Management,External,Failed,2,985.61,face_10.jpg
3560,6/1/2022,2022,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,24,<25,1.25,1-2 yrs,MA,Fully Meets,3,4,2,2,Technical Skills,External,Completed,1,1679.78,face_11.jpg
3561,3/28/2023,2023,,Production Technician II,BPC,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone C,37,35-44,0.43,<1 yr,MA,Exceeds,3,4,4,5,Technical Skills,External,Passed,5,1552.28,face_12.jpg
3563,1/1/2019,2019,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,34,25-34,4.67,4+ yrs,MA,Fully Meets,3,1,2,2,Leadership Development,External,Passed,4,1637.96,face_14.jpg
3564,1/26/2019,2019,57:28.9,Production Technician II,SVG,Production,Aerial,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Temporary,Zone C,41,35-44,4.6,4+ yrs,MA,Fully Meets,3,2,4,3,Technical Skills,External,Incomplete,4,1246.27,face_15.jpg
3565,9/11/2021,2021,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone B,37,35-44,1.97,1-2 yrs,MA,Fully Meets,3,3,3,2,Project Management,External,Completed,4,1274.52,face_16.jpg
3566,9/26/2021,2021,,Production Technician II,PL,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone A,51,45-54,1.93,1-2 yrs,MA,Fully Meets,3,1,1,3,Communication Skills,Internal,Incomplete,2,593.97,face_17.jpg
3567,3/4/2023,2023,,Production Technician I,EW,Production,General - Sga,Active,0,,,,Full-Time,Full-Time,Zone C,34,25-34,0.5,<1 yr,MA,Fully Meets,3,1,1,2,Customer Service,Internal,Failed,5,517.39,face_18.jpg
3568,7/11/2023,2023,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,27,25-34,0.14,<1 yr,MA,Fully Meets,2,2,1,1,Project Management,Internal,Failed,2,614.99,face_19.jpg
3569,2/9/2019,2019,,Production Technician I,MSC,Production,Catv,Active,0,,,,Part-Time,Temporary,Zone B,40,35-44,4.56,4+ yrs,MA,Fully Meets,2,5,3,4,Technical Skills,External,Passed,4,1249.04,face_20.jpg
3570,4/19/2019,2019,,Production Technician II,TNS,Production,Fielders,Active,0,,,,Full-Time,Temporary,Zone B,40,35-44,4.37,4+ yrs,MA,Fully Meets,2,3,1,2,Project Management,External,Passed,2,1224.23,face_21.jpg
3571,7/7/2022,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,48,45-54,1.15,1-2 yrs,MA,Exceeds,5,5,5,3,Project Management,External,Failed,3,1022.21,face_22.jpg
3572,3/12/2019,2019,,Production Technician I,WBL,Production,Fielders,Active,0,,,,Contract,Part-Time,Zone A,46,45-54,4.47,4+ yrs,MA,Fully Meets,3,4,4,3,Leadership Development,Internal,Passed,5,1070.98,face_23.jpg
3573,3/9/2020,2020,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,41,35-44,3.48,3-4 yrs,MA,Fully Meets,4,3,3,3,Customer Service,Internal,Completed,4,442.06,face_24.jpg
3575,4/28/2021,2021,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,50,45-54,2.34,2-3 yrs,MA,Fully Meets,4,3,3,4,Technical Skills,Internal,Failed,3,1067.47,face_26.jpg
3576,7/21/2021,2021,,Production Technician II,PL,Production,Engineers,Active,0,,,,Full-Time,Full-Time,Zone B,27,25-34,2.11,2-3 yrs,MA,Fully Meets,3,2,3,3,Project Management,External,Completed,5,839.93,face_27.jpg
3577,9/15/2019,2019,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone C,33,25-34,3.96,3-4 yrs,MA,Fully Meets,2,3,3,1,Communication Skills,Internal,Completed,5,427.33,face_28.jpg
3578,5/4/2019,2019,,Production Technician I,WBL,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone A,31,25-34,4.33,4+ yrs,MA,Fully Meets,2,3,4,3,Project Management,External,Passed,5,1124.77,face_29.jpg
3579,5/20/2021,2021,,Production Technician II,BPC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,34,25-34,2.28,2-3 yrs,MA,Fully Meets,3,3,1,3,Communication Skills,External,Passed,2,535.38,face_30.jpg
3580,12/16/2019,2019,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone C,27,25-34,3.71,3-4 yrs,MA,Fully Meets,2,1,2,3,Communication Skills,Internal,Failed,5,356.41,face_31.jpg
3581,11/20/2020,2020,,Production Technician I,SVG,Production,Wireline Construction,Active,0,,,,Full-Time,Part-Time,Zone A,43,35-44,2.78,2-3 yrs,MA,Fully Meets,2,3,3,2,Communication Skills,External,Completed,1,697.29,face_32.jpg
3582,8/19/2020,2020,,Production Technician I,TNS,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone B,36,35-44,3.03,3-4 yrs,MA,Fully Meets,2,2,2,2,Communication Skills,Internal,Failed,4,338.28,face_33.jpg
3583,4/28/2021,2021,43:31.8,Production Technician I,WBL,Production,Field Operations,Terminated,1,Voluntary,Better opportunity,Regrettable,Full-Time,Temporary,Zone C,25,25-34,2.34,2-3 yrs,MA,Exceeds,5,3,5,5,Communication Skills,Internal,Completed,4,443.58,face_34.jpg
3584,8/14/2020,2020,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,29,25-34,3.05,3-4 yrs,MA,Fully Meets,4,3,3,2,Technical Skills,External,Completed,5,1615.9,face_35.jpg
3585,12/22/2021,2021,,Production Technician I,CCDR,Production,Yard (Material Handling),Active,0,,,,Full-Time,Full-Time,Zone A,40,35-44,1.69,1-2 yrs,MA,Fully Meets,4,5,4,3,Communication Skills,Internal,Passed,4,442.52,face_36.jpg
3586,2/1/2019,2019,,Production Technician I,EW,Production,People Services,Active,0,,,,Part-Time,Full-Time,Zone B,46,45-54,4.58,4+ yrs,MA,Fully Meets,3,5,4,3,Communication Skills,External,Incomplete,1,724.52,face_37.jpg
3587,5/10/2021,2021,,Production Technician I,MSC,Production,General - Eng,Active,0,,,,Full-Time,Temporary,Zone B,54,45-54,2.31,2-3 yrs,MA,Fully Meets,4,3,4,3,Leadership Development,External,Incomplete,5,1375.58,face_38.jpg
3588,6/25/2019,2019,,Production Technician I,NEL,Production,Shop (Fleet),Active,0,,,,Full-Time,Full-Time,Zone C,63,55-64,4.19,4+ yrs,MA,Fully Meets,3,1,1,3,Communication Skills,External,Failed,1,503.47,face_39.jpg
3589,4/25/2019,2019,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,42,35-44,4.35,4+ yrs,MA,Needs Improvement,2,1,2,2,Communication Skills,Internal,Passed,4,395.74,face_40.jpg
3593,5/30/2020,2020,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone A,30,25-34,3.26,3-4 yrs,MA,Fully Meets,3,3,1,2,Project Management,Internal,Completed,3,1482.71,face_44.jpg
3594,12/11/2018,2018,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone B,22,<25,4.72,4+ yrs,MA,Exceeds,4,5,4,5,Leadership Development,Internal,Passed,5,1369.64,face_45.jpg
3595,9/22/2020,2020,,Production Technician I,WBL,Production,Engineers,Active,0,,,,Contract,Temporary,Zone A,40,35-44,2.94,2-3 yrs,MA,Fully Meets,3,2,2,2,Technical Skills,External,Passed,2,1606.4,face_46.jpg
3596,7/28/2019,2019,,Production Technician I,NEL,Production,Splicing,Active,0,,,,Part-Time,Full-Time,Zone C,32,25-34,4.1,4+ yrs,MA,Fully Meets,4,4,4,5,Technical Skills,Internal,Completed,2,1181.04,face_47.jpg
3598,9/28/2018,2018,,Production Technician II,SVG,Production,Project Management - Eng,Active,0,,,,Part-Time,Full-Time,Zone A,35,35-44,4.93,4+ yrs,MA,Fully Meets,3,2,4,4,Technical Skills,Internal,Failed,3,1065,face_49.jpg
3599,4/12/2020,2020,,Production Technician II,TNS,Production,General - Con,Active,0,,,,Part-Time,Temporary,Zone A,33,25-34,3.39,3-4 yrs,MA,Exceeds,4,5,5,5,Leadership Development,Internal,Incomplete,5,1509.9,face_50.jpg
3600,11/1/2022,2022,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Contract,Temporary,Zone B,35,35-44,0.83,<1 yr,MA,Fully Meets,3,1,4,2,Leadership Development,Internal,Incomplete,4,892.69,face_01.jpg
3601,11/21/2022,2022,,Production Technician II,BPC,Production,Wireline Construction,Active,0,,,,Part-Time,Full-Time,Zone B,46,45-54,0.78,<1 yr,MA,Fully Meets,4,5,5,4,Project Management,External,Completed,1,1163.59,face_02.jpg
3602,4/11/2021,2021,,Production Technician II,CCDR,Production,Engineers,Active,0,,,,Full-Time,Part-Time,Zone B,39,35-44,2.39,2-3 yrs,MA,Fully Meets,2,1,4,2,Technical Skills,External,Incomplete,1,1531.08,face_03.jpg
3603,11/29/2018,2018,,Production Technician II,EW,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone A,38,35-44,4.76,4+ yrs,MA,Exceeds,3,2,2,2,Technical Skills,External,Passed,3,1702.76,face_04.jpg
3604,1/16/2019,2019,02:00.5,Production Technician II,MSC,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Part-Time,Full-Time,Zone B,30,25-34,4.62,4+ yrs,MA,Fully Meets,3,1,1,1,Project Management,External,Incomplete,3,899.09,face_05.jpg
3605,9/18/2019,2019,,Production Technician I,CCDR,Production,Engineers,Active,0,,,,Contract,Temporary,Zone C,24,<25,3.95,3-4 yrs,MA,Fully Meets,4,5,4,5,Communication Skills,External,Completed,2,477.76,face_06.jpg
3606,8/1/2019,2019,,Production Technician I,SVG,Production,Billable Consultants,Active,0,,,,Part-Time,Full-Time,Zone C,34,25-34,4.08,4+ yrs,MA,Exceeds,3,4,3,4,Project Management,Internal,Passed,2,682.6,face_07.jpg
3607,6/18/2019,2019,,Production Technician I,EW,Production,Project Management - Con,Active,0,,,,Full-Time,Full-Time,Zone A,38,35-44,4.21,4+ yrs,MA,Needs Improvement,3,4,3,1,Customer Service,External,Failed,4,771.2,face_08.jpg
3608,2/13/2019,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,54,45-54,4.55,4+ yrs,MA,Fully Meets,3,5,3,5,Project Management,External,Failed,3,1219.25,face_09.jpg
3609,6/2/2021,2021,,Production Technician I,TNS,Production,Shop (Fleet),Active,0,,,,Contract,Full-Time,Zone B,38,35-44,2.25,2-3 yrs,MA,Fully Meets,3,4,3,3,Customer Service,Internal,Passed,4,438.28,face_10.jpg
3610,10/11/2018,2018,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone C,47,45-54,4.89,4+ yrs,MA,Fully Meets,4,5,5,3,Customer Service,Internal,Incomplete,4,733.92,face_11.jpg
3611,3/9/2021,2021,,Production Technician I,WBL,Production,Project Management - Con,Active,0,,,,Contract,Full-Time,Zone C,33,25-34,2.48,2-3 yrs,MA,Fully Meets,3,2,1,1,Customer Service,Internal,Passed,1,547.51,face_12.jpg
3612,1/23/2022,2022,23:15.5,Production Technician I,NEL,Production,Field Operations,Terminated,1,Involuntary,Attendance,,Contract,Part-Time,Zone A,27,25-34,1.6,1-2 yrs,MA,PIP,2,2,3,3,Leadership Development,External,Failed,2,1725.65,face_13.jpg
3613,2/24/2019,2019,,Production Technician I,PL,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone B,31,25-34,4.52,4+ yrs,MA,Fully Meets,3,3,3,4,Customer Service,Internal,Failed,1,500.92,face_14.jpg
3614,1/8/2020,2020,,Production Technician I,BPC,Production,Project Management - Con,Active,0,,,,Contract,Temporary,Zone B,32,25-34,3.65,3-4 yrs,MA,Fully Meets,1,2,2,1,Leadership Development,External,Incomplete,3,1995.19,face_15.jpg
3616,2/12/2022,2022,,Production Technician I,SVG,Production,General - Con,Active,0,,,,Contract,Full-Time,Zone C,55,55-64,1.55,1-2 yrs,MA,Fully Meets,2,4,3,4,Customer Service,Internal,Completed,4,557.77,face_17.jpg
3617,2/1/2023,2023,,Production Technician I,EW,Production,Wireline Construction,Active,0,,,,Full-Time,Full-Time,Zone C,29,25-34,0.58,<1 yr,MA,Needs Improvement,2,1,3,3,Customer Service,Internal,Passed,5,730.7,face_18.jpg
3618,2/4/2023,2023,34:36.7,Production Technician I,MSC,Production,Splicing,Terminated,1,Voluntary,Career growth,Regrettable,Part-Time,Temporary,Zone B,43,35-44,0.57,<1 yr,MA,Fully Meets,4,2,2,3,Leadership Development,External,Completed,3,1356.28,face_19.jpg
3619,3/23/2023,2023,,Production Technician I,TNS,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone A,29,25-34,0.44,<1 yr,MA,Fully Meets,3,4,3,5,Project Management,Internal,Completed,2,620.86,face_20.jpg
3620,3/22/2023,2023,,Production Technician I,PYZ,Production,General - Eng,Active,0,,,,Part-Time,Temporary,Zone A,44,35-44,0.45,<1 yr,MA,Fully Meets,2,3,1,2,Technical Skills,Internal,Completed,3,919.04,face_21.jpg
3621,11/28/2018,2018,,Production Technician I,WBL,Production,Wireless,Active,0,,,,Contract,Full-Time,Zone A,42,35-44,4.76,4+ yrs,MA,Fully Meets,2,2,2,3,Leadership Development,External,Passed,3,1864.24,face_22.jpg
3622,7/9/2020,2020,,Production Technician II,SVG,Production,Field Operations,Active,0,,,,Part-Time,Temporary,Zone A,37,35-44,3.15,3-4 yrs,MA,Fully Meets,3,4,4,2,Project Management,External,Completed,1,1024.9,face_23.jpg
3623,2/11/2019,2019,,Production Technician II,EW,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone A,38,35-44,4.55,4+ yrs,MA,Exceeds,5,5,3,4,Project Management,External,Failed,2,1391.58,face_24.jpg
3624,1/9/2020,2020,,Production Technician II,MSC,Production,Technology / It,Active,0,,,,Part-Time,Part-Time,Zone B,33,25-34,3.64,3-4 yrs,MA,Needs Improvement,2,3,2,3,Communication Skills,External,Passed,5,540.8,face_25.jpg
3625,11/11/2021,2021,11:24.2,Production Technician II,TNS,Production,Engineers,Terminated,1,Voluntary,Compensation,,Contract,Part-Time,Zone B,41,35-44,1.8,1-2 yrs,MA,Needs Improvement,2,3,2,1,Technical Skills,External,Incomplete,2,1722.26,face_26.jpg
3626,5/15/2021,2021,,Production Technician II,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,34,25-34,2.3,2-3 yrs,MA,Fully Meets,5,3,4,3,Communication Skills,Internal,Failed,2,370.28,face_27.jpg
3627,8/21/2019,2019,,Production Technician II,WBL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,28,25-34,4.03,4+ yrs,MA,Fully Meets,2,4,3,3,Leadership Development,Internal,Completed,5,1546.65,face_28.jpg
3628,9/18/2020,2020,59:10.6,Production Technician II,NEL,Production,Engineers,Terminated,1,Voluntary,Career growth,,Contract,Part-Time,Zone B,27,25-34,2.95,2-3 yrs,MA,Needs Improvement,2,1,1,1,Leadership Development,Internal,Failed,4,1599.34,face_29.jpg
3629,8/27/2022,2022,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,38,35-44,1.01,1-2 yrs,MA,Fully Meets,2,1,1,1,Technical Skills,Internal,Failed,1,948.5,face_30.jpg
3630,2/23/2019,2019,,Production Technician I,MSC,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone B,52,45-54,4.52,4+ yrs,MA,Fully Meets,3,4,4,5,Technical Skills,Internal,Passed,5,1146.73,face_31.jpg
3631,8/8/2022,2022,,Production Technician I,EW,Production,Wireline Construction,Active,0,,,,Contract,Full-Time,Zone C,38,35-44,1.07,1-2 yrs,MA,Fully Meets,3,4,4,2,Customer Service,Internal,Incomplete,1,545.67,face_32.jpg
3632,9/24/2022,2022,,Production Technician I,CCDR,Production,Field Operations,Active,0,,,,Contract,Full-Time,Zone C,36,35-44,0.94,<1 yr,MA,Fully Meets,3,2,2,1,Technical Skills,Internal,Failed,2,1152.34,face_33.jpg
3633,3/21/2022,2022,44:54.9,Production Technician I,BPC,Production,Aerial,Terminated,1,Involuntary,Restructuring,,Contract,Temporary,Zone B,39,35-44,1.45,1-2 yrs,MA,Fully Meets,3,4,2,1,Communication Skills,Internal,Passed,3,541.85,face_34.jpg
3634,6/23/2023,2023,,Production Technician I,PYZ,Production,General - Sga,Active,0,,,,Part-Time,Full-Time,Zone B,47,45-54,0.19,<1 yr,MA,Fully Meets,2,2,3,3,Technical Skills,External,Incomplete,3,1688.89,face_35.jpg
3635,10/26/2020,2020,,Production Technician I,WBL,Production,Yard (Material Handling),Active,0,,,,Part-Time,Part-Time,Zone C,40,35-44,2.85,2-3 yrs,MA,Fully Meets,3,5,3,4,Technical Skills,External,Incomplete,2,1554.94,face_36.jpg
3636,1/29/2020,2020,18:35.7,Production Technician I,NEL,Production,Catv,Terminated,1,Voluntary,Work-life balance,Regrettable,Contract,Temporary,Zone B,35,35-44,3.59,3-4 yrs,MA,Fully Meets,2,1,3,1,Communication Skills,External,Incomplete,3,654.09,face_37.jpg
3637,4/23/2022,2022,,Production Technician I,PL,Production,Aerial,Active,0,,,,Full-Time,Full-Time,Zone C,46,45-54,1.36,1-2 yrs,MA,Fully Meets,3,2,3,1,Project Management,External,Failed,4,880.9,face_38.jpg
3638,6/15/2023,2023,,Production Technician I,BPC,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone C,40,35-44,0.21,<1 yr,MA,Fully Meets,3,1,3,2,Customer Service,Internal,Failed,3,516.18,face_39.jpg
3640,1/7/2023,2023,54:59.2,Production Technician I,SVG,Production,Field Operations,Terminated,1,Voluntary,Better opportunity,Regrettable,Contract,Temporary,Zone A,49,45-54,0.65,<1 yr,MA,Exceeds,3,3,1,2,Communication Skills,External,Incomplete,1,476.1,face_41.jpg
3643,4/16/2020,2020,,Production Technician I,TNS,Production,Catv,Active,0,,,,Full-Time,Full-Time,Zone A,40,35-44,3.38,3-4 yrs,MA,Exceeds,4,3,5,3,Leadership Development,Internal,Failed,4,1245.92,face_44.jpg
3644,6/16/2022,2022,,Production Technician I,PYZ,Production,Field Operations,Active,0,,,,Part-Time,Full-Time,Zone B,26,25-34,1.21,1-2 yrs,MA,Fully Meets,2,1,2,1,Technical Skills,Internal,Passed,1,1283.79,face_45.jpg
3645,7/22/2019,2019,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,27,25-34,4.11,4+ yrs,MA,Fully Meets,4,4,3,3,Leadership Development,External,Completed,5,1685.36,face_46.jpg
3646,4/22/2023,2023,,Production Technician II,SVG,Production,Splicing,Active,0,,,,Part-Time,Full-Time,Zone A,50,45-54,0.36,<1 yr,MA,Fully Meets,4,4,4,4,Communication Skills,External,Failed,4,369.77,face_47.jpg
3647,12/28/2020,2020,,Production Technician II,EW,Production,Engineers,Active,0,,,,Part-Time,Part-Time,Zone A,52,45-54,2.67,2-3 yrs,MA,Exceeds,5,4,4,3,Technical Skills,Internal,Completed,4,869.68,face_48.jpg
3648,2/23/2022,2022,,Production Technician II,MSC,Production,Aerial,Active,0,,,,Contract,Full-Time,Zone A,35,35-44,1.52,1-2 yrs,MA,Fully Meets,3,2,4,3,Leadership Development,Internal,Incomplete,2,1387.83,face_49.jpg
3649,8/13/2022,2022,,Production Technician II,TNS,Production,Field Operations,Active,0,,,,Contract,Part-Time,Zone A,33,25-34,1.05,1-2 yrs,MA,Fully Meets,4,2,2,1,Leadership Development,External,Passed,4,1531.44,face_50.jpg
3650,10/3/2019,2019,,Production Technician II,PYZ,Production,Field Operations,Active,0,,,,Full-Time,Part-Time,Zone B,51,45-54,3.91,3-4 yrs,MA,Fully Meets,2,2,2,4,Communication Skills,External,Failed,4,668.46,face_01.jpg
3651,10/14/2019,2019,,Production Technician II,WBL,Production,General - Con,Active,0,,,,Full-Time,Full-Time,Zone C,29,25-34,3.88,3-4 yrs,MA,Fully Meets,3,3,1,2,Leadership Development,Internal,Incomplete,4,1005.86,face_02.jpg
3652,8/30/2019,2019,,Production Technician I,NEL,Production,Field Operations,Active,0,,,,Part-Time,Part-Time,Zone C,31,25-34,4.01,4+ yrs,MA,Exceeds,5,5,5,4,Communication Skills,External,Incomplete,3,621.79,face_03.jpg
3653,2/4/2021,2021,14:13.4,Production Technician I,PL,Production,General - Con,Terminated,1,Voluntary,Relocation,Regrettable,Contract,Part-Time,Zone B,43,35-44,2.57,2-3 yrs,MA,Fully Meets,3,3,3,3,Customer Service,External,Completed,1,758.76,face_04.jpg
3654,11/23/2022,2022,,Production Technician I,PYZ,Production,Aerial,Active,0,,,,Part-Time,Part-Time,Zone A,33,25-34,0.77,<1 yr,MA,Fully Meets,2,3,2,1,Project Management,Internal,Completed,4,945.29,face_05.jpg
3655,2/25/2023,2023,,Production Technician I,SVG,Production,Engineers,Active,0,,,,Part-Time,Full-Time,Zone C,36,35-44,0.51,<1 yr,MA,Fully Meets,2,3,2,1,Technical Skills,External,Failed,1,1259.81,face_06.jpg
3656,12/15/2019,2019,,Production Technician I,TNS,Production,Underground,Active,0,,,,Part-Time,Part-Time,Zone B,37,35-44,3.71,3-4 yrs,MA,Fully Meets,3,3,3,3,Project Management,Internal,Passed,4,943.57,face_07.jpg
3657,8/29/2021,2021,,Production Technician I,WBL,Production,General - Con,Active,0,,,,Part-Time,Full-Time,Zone C,40,35-44,2.01,2-3 yrs,MA,PIP,1,3,1,1,Project Management,External,Failed,1,1451.84,face_08.jpg
3658,11/4/2022,2022,19:57.2,Production Technician I,BPC,Production,Project Management - Con,Terminated,1,Involuntary,Restructuring,,Part-Time,Temporary,Zone C,48,45-54,0.82,<1 yr,MA,Needs Improvement,3,4,3,3,Leadership Development,External,Failed,2,1120.94,face_09.jpg
3659,10/2/2019,2019,10:36.6,Production Technician I,CCDR,Production,Field Operations,Terminated,1,Involuntary,Restructuring,,Full-Time,Part-Time,Zone A,39,35-44,3.92,3-4 yrs,MA,Fully Meets,4,5,5,1,Leadership Development,External,Passed,5,1703.28,face_10.jpg
3660,5/24/2019,2019,,Production Technician I,EW,Production,Field Operations,Active,0,,,,Full-Time,Full-Time,Zone A,44,35-44,4.27,4+ yrs,MA,Fully Meets,3,5,3,5,Leadership Development,Internal,Passed,4,903.03,face_11.jpg
3661,2/28/2022,2022,,Production Technician I,MSC,Production,Executive,Active,0,,,,Contract,Temporary,Zone C,22,<25,1.51,1-2 yrs,MA,Fully Meets,3,4,4,4,Customer Service,External,Incomplete,2,601.3,face_12.jpg
3662,6/13/2023,2023,,Production Technician I,NEL,Production,Wireline Construction,Active,0,,,,Full-Time,Temporary,Zone B,36,35-44,0.22,<1 yr,MA,Fully Meets,3,3,4,4,Customer Service,Internal,Failed,1,452,face_13.jpg
3665,11/22/2019,2019,,Production Technician I,SVG,Production,Field Operations,Active,0,,,,Full-Time,Temporary,Zone B,31,25-34,3.78,3-4 yrs,MA,Fully Meets,2,2,2,1,Project Management,Internal,Passed,3,810.25,face_16.jpg
